Estacionamiento medido;Sobre San Martin, entre Suipacha y Bv. Pellegrini. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.63573;-60.703261;-31.640174;-60.704612
Estacionamiento medido;Sobre Pje. Almafuerte, entre Suipacha y Junin. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.63822;-60.707504;-31.639334;-60.707853
Estacionamiento medido;Sobre San Martin, entre Entre Rios y Av. Gral. Lopez. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.656985;-60.709693;-31.660217;-60.710631
Estacionamiento medido;Sobre 25 de Mayo, entre Bv. Pellegrini y Suipacha.Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.635873;-60.702574;-31.64033;-60.703926
Estacionamiento medido;Sobre Pje. 13 de Septiembre, entre 1 de Mayo y 4 de Enero. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.64054;-60.710202;-31.640795;-60.709033
Estacionamiento medido;Sobre 25 de Mayo, entre Mendoza y 3 de Febrero. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.649331;-60.706475;-31.658236;-60.708674
Estacionamiento medido;Sobre Junin, entre Francia y Diagonal Espana. Tambien sobre Diagonal y sobre Belgrano, entre Suipacha y Alem. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.646591;-60.701727;-31.637155;-60.712145
Estacionamiento medido;Sobre Cruz Roja, entre Moreno y Lisandro de la Torre. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.651907;-60.705739;-31.655121;-60.706399
Estacionamiento medido;Sobre Santiago del Estero, entre Francia y Belgrano. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.636128;-60.712005;-31.63885;-60.699442
Estacionamiento medido;Sobre Crespo, entre Francia y Belgrano. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.63959;-60.712864;-31.642211;-60.700578
Estacionamiento medido;Sobre Salvado Caputto/Suipacha/Calchines, entre Francia y M. Candioti. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.63832;-60.712627;-31.641846;-60.696952
Estacionamiento medido;Sobre H. Yrigoyen, entre Francia y Belgrano.Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.640796;-60.713292;-31.64323;-60.700908
Estacionamiento medido;Sobre San Luis, entre Bv. Galvez y Alem. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.636447;-60.699795;-31.647006;-60.70321
Estacionamiento medido;Sobre Catamarca/Eva Peron, entre Francia y Alvear. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.643033;-60.713732;-31.645728;-60.699227
Estacionamiento medido;Sobre La Rioja, entre Francia y San Jeronimo.Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.643874;-60.71399;-31.645353;-60.707757
Estacionamiento medido;Sobre Primera Junta, entre Urquiza y San Martin. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.646399;-60.713249;-31.647979;-60.707005
Estacionamiento medido;Sobre Irigoyen Freyre, entre Belgrano y Francia. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.64191;-60.713507;-31.644258;-60.701169
Estacionamiento medido;Sobre Mendoza, entre Urquiza y 4 de Enero.Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.647481;-60.713614;-31.647819;-60.71238
Estacionamiento medido;Sobre Salta, entre Urquiza y Alem. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.648984;-60.714027;-31.65092;-60.705337
Estacionamiento medido;Sobre Lisandro de la Torre, entre Cruz Roja y 4 de Enero. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.650418;-60.713067;-31.651902;-60.705771
Estacionamiento medido;Sobre Tucuman, entre Francia y 9 de Julio. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.644924;-60.714333;-31.646212;-60.709173
Estacionamiento medido;Sobre Corrientes, entre 1 de Mayo y Cruz Roja. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.65297;-60.712547;-31.65405;-60.706155
Estacionamiento medido;Sobre M. Zaspe, entre Cruz Roja y 1 de Mayo. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.655272;-60.713276;-31.656277;-60.706844
Estacionamiento medido;Sobre 3 de Febrero, entre 4 de Enero y San Jeronimo.Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.657212;-60.715309;-31.657792;-60.71134
Estacionamiento medido;Sobre 3 de Febrero, entre San Martin y 25 de Mayo.Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.657971;-60.710063;-31.658227;-60.708733
Estacionamiento medido;Sobre Moreno, entre 1 de Mayo y Cruz Roja. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.654157;-60.712858;-31.655157;-60.70641
Estacionamiento medido;Sobre Rivadavia, entre 1ra Junta y Tucuman. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.648239;-60.705917;-31.647362;-60.705128
Estacionamiento medido;Sobre Gral. Lopez, entre 4 de Enero y Cruz Roja. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.656176;-60.714907;-31.657372;-60.707123
Estacionamiento medido;Sobre Mendoza, entre Rivadavia y Alem. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.649394;-60.70608;-31.649646;-60.70497
Estacionamiento medido;Sobre Cortada Falucho, entre Rivadavia y Alem. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.648788;-60.705905;-31.649023;-60.704761
Estacionamiento medido;Sobre Juan de Garay, entre Cruz Roja y 1 de Mayo. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.651838;-60.712171;-31.652938;-60.705991
Estacionamiento medido;Sobre Obispo Gelabert / Balcarce, desde Francia, hasta M. Candioti. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.635014;-60.711597;-31.638183;-60.695869
Estacionamiento medido;Sobre belgrano, entre Bv. Galvez y Alem. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.636694;-60.698701;-31.640964;-60.700043
Estacionamiento medido;Sobre Ituzaingo, entre M. Candioti y San Luis. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.63822;-60.700289;-31.639115;-60.696062
Estacionamiento medido;Sobre J. R. Perez, entre M. Candioti y Las Heras. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.643234;-60.699452;-31.643709;-60.697371
Estacionamiento medido;Sobre Junin, entre Belgrano y Las Heras. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.639946;-60.699581;-31.640165;-60.698618
Estacionamiento medido;Sobre Sgto. Cabral, entre M. Candioti y Las Heras. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.640512;-60.69868;-31.640978;-60.696641
Estacionamiento medido;Sobre Las Heras, entre Bv. Galvez y Sta. Maria de Oro. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.636888;-60.697658;-31.644216;-60.699474
Estacionamiento medido;Sobre Balbin, entre Calchines y Crespo. Crespo entre Balbin y Alvear. Rosalia del Castro, entre Alvear y M. Candioti. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.641234;-60.699892;-31.643353;-60.697285
Estacionamiento medido;Sobre Diagonal Caseros, entre Belgrano y M. Candioti. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.639873;-60.699635;-31.64286;-60.697156
Estacionamiento medido;Sobre C. San Martin, entre Alvear y M. Candioti.Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.64539;-60.699034;-31.645636;-60.697929
Estacionamiento medido;Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.644979;-60.699774;-31.645582;-60.699889
Estacionamiento medido;Sobre Sta. Maria de Oro, entre Las Heras y M. Candioti. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.644184;-60.699463;-31.644604;-60.69765
Estacionamiento medido;Sobre Las Heras, entre Alem y Pje. Grilli. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.644737;-60.699645;-31.646322;-60.700445
Estacionamiento medido;Sobre Pje. Grilli, entre Las Heras y M. Candioti. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.64476;-60.699592;-31.645134;-60.697875
Estacionamiento medido;Sobre Gdor. Candioti, entre Belgrano y M. Candioti. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.640047;-60.696373;-31.639334;-60.699516
Estacionamiento medido;Sobre Alvear, entre Bv. Galvez y Alem. Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;-31.64607;-60.69934;-31.637142;-60.696572
